frame,x_0,y_0,z_0,v_0,x_1,y_1,z_1,v_1,x_2,y_2,z_2,v_2,x_3,y_3,z_3,v_3,x_4,y_4,z_4,v_4,x_5,y_5,z_5,v_5,x_6,y_6,z_6,v_6,x_7,y_7,z_7,v_7,x_8,y_8,z_8,v_8,x_9,y_9,z_9,v_9,x_10,y_10,z_10,v_10,x_11,y_11,z_11,v_11,x_12,y_12,z_12,v_12,x_13,y_13,z_13,v_13,x_14,y_14,z_14,v_14,x_15,y_15,z_15,v_15,x_16,y_16,z_16,v_16,x_17,y_17,z_17,v_17,x_18,y_18,z_18,v_18,x_19,y_19,z_19,v_19,x_20,y_20,z_20,v_20,x_21,y_21,z_21,v_21,x_22,y_22,z_22,v_22,x_23,y_23,z_23,v_23,x_24,y_24,z_24,v_24,x_25,y_25,z_25,v_25,x_26,y_26,z_26,v_26,x_27,y_27,z_27,v_27,x_28,y_28,z_28,v_28,x_29,y_29,z_29,v_29,x_30,y_30,z_30,v_30,x_31,y_31,z_31,v_31,x_32,y_32,z_32,v_32
121,0.16150520741939545,0.3423004448413849,-0.7934208512306213,0.9682090878486633,0.16505128145217896,0.3264322280883789,-0.8373751640319824,0.9519449472427368,0.17813849449157715,0.3238120973110199,-0.8386284112930298,0.9536387920379639,0.1926422268152237,0.3222620487213135,-0.8387576341629028,0.9628838300704956,0.14245183765888214,0.3309551179409027,-0.7165117263793945,0.9742830395698547,0.13972915709018707,0.33221331238746643,-0.7184081673622131,0.979280948638916,0.13609997928142548,0.3338240385055542,-0.7201404571533203,0.984590470790863,0.2459302395582199,0.3227523863315582,-0.825248122215271,0.9758437275886536,0.1672661006450653,0.3385414481163025,-0.262309193611145,0.9715689420700073,0.20923370122909546,0.3504478931427002,-0.7605803608894348,0.9729664921760559,0.18316149711608887,0.35566985607147217,-0.6052699089050293,0.9719486236572266,0.5866612792015076,0.32069194316864014,-0.7066624760627747,0.9984574913978577,0.21883602440357208,0.43041783571243286,0.04865153878927231,0.9966182112693787,0.7904892563819885,0.19375398755073547,-1.0709930658340454,0.6906100511550903,0.3084355890750885,0.5474064350128174,0.13995353877544403,0.5911857485771179,0.9023773670196533,0.09360805153846741,-1.4216901063919067,0.67360919713974,0.3728581368923187,0.6506717205047607,-0.42834311723709106,0.5934522747993469,0.9437935948371887,0.056623850017786026,-1.5694490671157837,0.6867229342460632,0.3655071258544922,0.6879851818084717,-0.5556254982948303,0.5688962936401367,0.9391584396362305,0.052749209105968475,-1.6157485246658325,0.7048369646072388,0.3964851200580597,0.6916046738624573,-0.6572466492652893,0.57001793384552,0.9192561507225037,0.06745053827762604,-1.4515892267227173,0.6836149096488953,0.38925614953041077,0.6763714551925659,-0.4875154197216034,0.5535215735435486,0.7374638319015503,0.5499220490455627,-0.19129984080791473,0.998924195766449,0.5318745970726013,0.5589017868041992,0.18960952758789062,0.9988774061203003,0.735133707523346,0.7212647795677185,-0.2649516761302948,0.7668395042419434,0.5162124633789062,0.7239516973495483,0.11447343975305557,0.773350715637207,0.7320737838745117,0.8206701874732971,0.4623628258705139,0.6495169997215271,0.6214101910591125,0.8921363949775696,0.557141900062561,0.6950058341026306,0.7189707159996033,0.8313365578651428,0.5008527040481567,0.43828296661376953,0.6544495224952698,0.9141765236854553,0.5863152146339417,0.4892115890979767,0.5845733284950256,0.8594858646392822,-0.12367866933345795,0.5785937905311584,0.5997385382652283,0.9446072578430176,0.04245646670460701,0.6189495921134949
122,0.10578426718711853,0.34703579545021057,-1.09434974193573,0.971024751663208,0.12304166704416275,0.3299310505390167,-1.1597564220428467,0.9562364816665649,0.14041054248809814,0.32782092690467834,-1.1611982583999634,0.9578045606613159,0.15667754411697388,0.326084703207016,-1.1614115238189697,0.966216504573822,0.09024374932050705,0.33208537101745605,-1.0408003330230713,0.9766063094139099,0.08436319231987,0.33180728554725647,-1.04268217086792,0.9811631441116333,0.07805564999580383,0.331460177898407,-1.0440407991409302,0.9859703183174133,0.22045427560806274,0.3207355737686157,-1.1470361948013306,0.9781140089035034,0.1281566023826599,0.329319030046463,-0.5963670611381531,0.9741861820220947,0.16002535820007324,0.35534659028053284,-1.0494251251220703,0.9754680395126343,0.1224903017282486,0.35966360569000244,-0.8997384309768677,0.9745429754257202,0.573607861995697,0.3134104609489441,-0.9574323892593384,0.9986048936843872,0.23077727854251862,0.41170358657836914,-0.1870526522397995,0.9969354867935181,0.7837585806846619,0.20060260593891144,-1.1111012697219849,0.7208279967308044,0.3014601171016693,0.5230290293693542,0.10499772429466248,0.5531395673751831,0.8882535696029663,0.09287094324827194,-1.1711862087249756,0.7041806578636169,0.34793251752853394,0.638453483581543,-0.5490826964378357,0.547664225101471,0.9152672290802002,0.05753382295370102,-1.2688695192337036,0.7135111689567566,0.31528928875923157,0.6648916006088257,-0.670417070388794,0.5242876410484314,0.9096358418464661,0.05277640372514725,-1.322780966758728,0.7303422689437866,0.2971073389053345,0.6662878394126892,-0.7808680534362793,0.5265976190567017,0.8954610824584961,0.06398378312587738,-1.1965481042861938,0.7099800705909729,0.32253655791282654,0.6581234931945801,-0.6008114814758301,0.5123435854911804,0.7950038313865662,0.5500127077102661,-0.183891162276268,0.9990168809890747,0.5112192630767822,0.5563305616378784,0.18273323774337769,0.9989795684814453,0.7680069208145142,0.7486984729766846,-0.054090097546577454,0.781376302242279,0.4900161623954773,0.7222719788551331,-0.8048949241638184,0.7944127917289734,0.7646566033363342,0.7840160131454468,1.8913429975509644,0.6154517531394958,0.6215818524360657,0.9092296957969666,-0.7307124733924866,0.7236846685409546,0.7228094935417175,0.7618626356124878,2.0764060020446777,0.4122554659843445,0.6629101634025574,0.9353804588317871,-0.7348441481590271,0.5314200520515442,0.7043391466140747,0.8488858938217163,1.904637098312378,0.5514901876449585,0.6036823987960815,0.979458749294281,-1.2629693746566772,0.6539631485939026
123,0.09804102033376694,0.3340145945549011,-0.9690417647361755,0.9722037315368652,0.11308984458446503,0.31433388590812683,-1.0271586179733276,0.9580490589141846,0.12813441455364227,0.3121490180492401,-1.0285884141921997,0.9591847062110901,0.14283813536167145,0.31040436029434204,-1.0286129713058472,0.9675509929656982,0.08398665487766266,0.3164580166339874,-0.940079927444458,0.9778792858123779,0.0789734348654747,0.3158183991909027,-0.9423617720603943,0.9822103977203369,0.07313821464776993,0.31541112065315247,-0.9440338611602783,0.9868325591087341,0.19755862653255463,0.30332884192466736,-1.0242915153503418,0.9792699217796326,0.11928758770227432,0.31178098917007446,-0.6256648898124695,0.9758811593055725,0.15109047293663025,0.3412682116031647,-0.9301087260246277,0.9771520495414734,0.12049759924411774,0.34669139981269836,-0.8238115906715393,0.9764639735221863,0.5169146656990051,0.3143569827079773,-0.7294055223464966,0.9987318515777588,0.22153522074222565,0.4008132517337799,-0.30599355697631836,0.9972317814826965,0.648965060710907,0.2312706708908081,-0.1373475044965744,0.7203932404518127,0.28890544176101685,0.5025966167449951,0.08463940024375916,0.5143815279006958,0.7035794258117676,0.141090527176857,0.8544460535049438,0.684604823589325,0.323672890663147,0.5904932022094727,-0.31590279936790466,0.5074350833892822,0.7223513126373291,0.11792629957199097,0.9666959643363953,0.686320424079895,0.27806907892227173,0.6243183016777039,-0.37447988986968994,0.4837329685688019,0.7197518348693848,0.11459378898143768,0.8340974450111389,0.7042873501777649,0.2601010799407959,0.6251893639564514,-0.4943889379501343,0.4866204261779785,0.7027559876441956,0.12119626998901367,0.8311265707015991,0.6868053078651428,0.28657129406929016,0.6181362867355347,-0.3789884150028229,0.47448551654815674,0.7348093390464783,0.49296802282333374,-0.12554970383644104,0.9991068840026855,0.48025357723236084,0.5030163526535034,0.12443666160106659,0.9990772604942322,0.7229096293449402,0.7233664393424988,-0.04868796840310097,0.7512118816375732,0.4630192518234253,0.6961849927902222,-0.6137611269950867,0.7979258298873901,0.7474534511566162,0.8214780688285828,1.0857017040252686,0.5790958404541016,0.5982329845428467,0.9235902428627014,-0.6504923105239868,0.7372246980667114,0.7794747352600098,0.8264614343643188,1.1758832931518555,0.3788796365261078,0.6528505682945251,0.9484333395957947,-0.6663485765457153,0.5316630005836487,0.6932675838470459,0.8990155458450317,0.8782856464385986,0.5155817866325378,0.5791794657707214,0.9963376522064209,-1.1277530193328857,0.6663614511489868
124,0.13126520812511444,0.33092787861824036,-2.18994402885437,0.9721252918243408,0.14569684863090515,0.3070695400238037,-2.267306327819824,0.9580702185630798,0.16092205047607422,0.30396220088005066,-2.2686774730682373,0.958507239818573,0.17515788972377777,0.30111831426620483,-2.2684946060180664,0.9668329954147339,0.11181089282035828,0.3102755546569824,-2.1581079959869385,0.9776331186294556,0.1038736030459404,0.3099019527435303,-2.160351037979126,0.9821497797966003,0.09558259695768356,0.30972886085510254,-2.161850690841675,0.9869716167449951,0.22077691555023193,0.2949913740158081,-2.1280133724212646,0.9787384867668152,0.12866991758346558,0.30976465344429016,-1.6347788572311401,0.9759911894798279,0.18349598348140717,0.33765289187431335,-2.0839474201202393,0.9779485464096069,0.15082821249961853,0.3435829281806946,-1.951112985610962,0.9773889780044556,0.5297573208808899,0.2900800108909607,-1.6866575479507446,0.998807966709137,0.2168830931186676,0.3357095718383789,-0.9080338478088379,0.9974985122680664,0.6579439640045166,0.37631431221961975,-1.6911566257476807,0.7155642509460449,0.28580138087272644,0.44691070914268494,-0.4820556640625,0.4862622916698456,0.49330589175224304,0.39918455481529236,-1.8011789321899414,0.6449532508850098,0.32289138436317444,0.5865518450737,-0.7623181939125061,0.4888254702091217,0.4052949547767639,0.39899006485939026,-1.9004051685333252,0.6428554654121399,0.2812115550041199,0.6519522070884705,-0.8232214450836182,0.46441128849983215,0.37510642409324646,0.37628811597824097,-1.940505862236023,0.6588779091835022,0.2529412508010864,0.630206823348999,-0.9763036966323853,0.4681183993816376,0.4353715479373932,0.3756445050239563,-1.8032584190368652,0.6374653577804565,0.28868767619132996,0.631951093673706,-0.8311209678649902,0.45691826939582825,0.7709462642669678,0.4563547670841217,-0.19920614361763,0.9991549253463745,0.5071257948875427,0.4729839861392975,0.19808396697044373,0.9991589784622192,0.6857149004936218,0.6871988773345947,-0.27200278639793396,0.7305847406387329,0.4593273103237152,0.677418053150177,-0.5902847051620483,0.8108676671981812,0.8678749799728394,0.806480884552002,0.9485102295875549,0.5513054728507996,0.5952588319778442,0.9129709601402283,-0.4588852822780609,0.7574403882026672,0.8583711385726929,0.786896288394928,1.0372788906097412,0.3537202477455139,0.6547142267227173,0.9358509182929993,-0.4694015383720398,0.5503395795822144,0.8417004942893982,0.8924276828765869,0.7322989106178284,0.4901972711086273,0.5774531364440918,0.9854196906089783,-0.9716053605079651,0.6881719827651978
125,0.12508130073547363,0.213933527469635,-2.8191797733306885,0.9748479723930359,0.12233678251504898,0.19052308797836304,-2.9162585735321045,0.9621835947036743,0.13873079419136047,0.18761181831359863,-2.9175586700439453,0.9625505208969116,0.15515311062335968,0.18439647555351257,-2.9174840450286865,0.9700552821159363,0.08476293832063675,0.1891113966703415,-2.807528257369995,0.97983318567276,0.07438760995864868,0.18631698191165924,-2.8100883960723877,0.983907163143158,0.06322166323661804,0.18355445563793182,-2.81200909614563,0.9882577061653137,0.2104198932647705,0.15924625098705292,-2.7697741985321045,0.9808129072189331,0.08993050456047058,0.165561243891716,-2.2942605018615723,0.9783681631088257,0.17617040872573853,0.21903012692928314,-2.7002995014190674,0.9801064133644104,0.1439288705587387,0.22352324426174164,-2.5698001384735107,0.9796192049980164,0.5347362756729126,0.1743449717760086,-2.087803363800049,0.9989096522331238,0.13342902064323425,0.1571483463048935,-1.4931840896606445,0.9977477192878723,0.6341120600700378,0.35711076855659485,-1.4705649614334106,0.7300592064857483,0.2272932380437851,0.30173107981681824,-0.9110073447227478,0.5094068646430969,0.35097935795783997,0.4044232666492462,-0.8536913394927979,0.6395301222801208,0.2687554359436035,0.4602600932121277,-0.9568503499031067,0.5002306699752808,0.25600212812423706,0.4662686586380005,-0.8615436553955078,0.624284565448761,0.22339025139808655,0.5020350813865662,-0.987238883972168,0.46535971760749817,0.23509728908538818,0.3834293782711029,-0.9372671842575073,0.6382389664649963,0.19605030119419098,0.5045570135116577,-1.1099218130111694,0.46992549300193787,0.28004446625709534,0.3499181270599365,-0.8609301447868347,0.612593412399292,0.2345615029335022,0.49552446603775024,-1.0040785074234009,0.4601249694824219,0.7929114103317261,0.32529541850090027,-0.19045646488666534,0.999234139919281,0.5100733637809753,0.3135012686252594,0.18964844942092896,0.9992418885231018,0.6719427704811096,0.5708577036857605,-0.5509745478630066,0.7505019903182983,0.4362435042858124,0.5731824636459351,-0.34073686599731445,0.8276578783988953,0.8750865459442139,0.7512605786323547,0.37636545300483704,0.5813558101654053,0.6114843487739563,0.8617699146270752,-0.057174522429704666,0.7801052331924438,0.9221364855766296,0.7491340637207031,0.44602757692337036,0.3681301474571228,0.680358350276947,0.8917180299758911,-0.046048663556575775,0.5838832855224609,0.8049917817115784,0.8811042308807373,0.014782819896936417,0.5253787040710449,0.6100776195526123,0.9618832468986511,-0.5969699025154114,0.7167677879333496
126,0.18528194725513458,0.24990643560886383,-2.0045833587646484,0.9770313501358032,0.1849876195192337,0.22832858562469482,-2.10669207572937,0.9655541181564331,0.19860272109508514,0.2253550887107849,-2.1080191135406494,0.9658152461051941,0.2130431979894638,0.22238269448280334,-2.1078169345855713,0.9726468920707703,0.15638013184070587,0.22940564155578613,-2.0104966163635254,0.981654703617096,0.1478865146636963,0.2274676263332367,-2.0127108097076416,0.9853772521018982,0.1369708925485611,0.22530952095985413,-2.014131784439087,0.9893451929092407,0.25132977962493896,0.2041880190372467,-2.121612310409546,0.9824902415275574,0.16047166287899017,0.20862741768360138,-1.697005033493042,0.9804040193557739,0.2284109890460968,0.2541148364543915,-1.9526571035385132,0.9819022417068481,0.2020803689956665,0.2571353018283844,-1.8367358446121216,0.9815138578414917,0.5451274514198303,0.1813499480485916,-1.6908001899719238,0.9990082383155823,0.18387959897518158,0.185498908162117,-1.0481904745101929,0.9979717135429382,0.6148363351821899,0.3719908595085144,-1.2263318300247192,0.7233827114105225,0.2986410856246948,0.3517369329929352,-0.5088367462158203,0.4860275387763977,0.4048169255256653,0.3422244191169739,-0.6465253829956055,0.6155197024345398,0.26677581667900085,0.49012863636016846,-0.34253212809562683,0.4988504648208618,0.3921872675418854,0.3454771935939789,-0.794301450252533,0.5947656035423279,0.22451059520244598,0.5258404612541199,-0.30591005086898804,0.4626179039478302,0.3605788052082062,0.3115702271461487,-0.8836935758590698,0.608026921749115,0.19631588459014893,0.5294668674468994,-0.452595978975296,0.4697486460208893,0.40228816866874695,0.30535128712654114,-0.6667369604110718,0.581025242805481,0.23205022513866425,0.5158193111419678,-0.397108256816864,0.46162259578704834,0.8253045678138733,0.32175126671791077,-0.2045871615409851,0.9993040561676025,0.5384259223937988,0.3266322612762451,0.20370709896087646,0.9993155002593994,0.6675159931182861,0.567369818687439,-0.6133167147636414,0.755748450756073,0.42000246047973633,0.5876716375350952,-0.26768064498901367,0.8327987194061279,0.8696660995483398,0.7577084898948669,0.09512841701507568,0.6032252311706543,0.5820348858833313,0.8792471289634705,0.0021748037543147802,0.7978293895721436,0.918786346912384,0.7592042088508606,0.1465727835893631,0.3754201829433441,0.6495633125305176,0.9024085998535156,0.014715581201016903,0.5981730222702026,0.8143277764320374,0.8842465281486511,-0.24101118743419647,0.5535066723823547,0.5678536891937256,0.97174072265625,-0.4749586880207062,0.7388834357261658
127,0.1888856142759323,0.21185018122196198,-1.6257492303848267,0.9792746305465698,0.1827395111322403,0.19213493168354034,-1.7337335348129272,0.9689164757728577,0.19324617087841034,0.18742237985134125,-1.7349637746810913,0.9691306948661804,0.20311157405376434,0.18281911313533783,-1.7346510887145996,0.9753027558326721,0.15616656839847565,0.19446226954460144,-1.628734827041626,0.9834474325180054,0.14773523807525635,0.19148361682891846,-1.6305696964263916,0.9868098497390747,0.13691306114196777,0.1883595734834671,-1.6316659450531006,0.9903929829597473,0.22946317493915558,0.14907586574554443,-1.8917876482009888,0.9841811060905457,0.1604461818933487,0.15762430429458618,-1.401159644126892,0.9823338389396667,0.23063328862190247,0.20634634792804718,-1.6221034526824951,0.9836824536323547,0.21239638328552246,0.21275979280471802,-1.490478515625,0.9833356738090515,0.5057104229927063,0.120555080473423,-1.746234655380249,0.9991048574447632,0.2187446653842926,0.11311101168394089,-0.8307461142539978,0.9981737732887268,0.5727465152740479,0.3296869993209839,-1.7392632961273193,0.7410901784896851,0.28758299350738525,0.2732906937599182,-0.465580016374588,0.47979772090911865,0.48907697200775146,0.444879412651062,-1.6637485027313232,0.6388043165206909,0.26075130701065063,0.4129452705383301,-0.5988735556602478,0.5377904772758484,0.5071964263916016,0.4881376326084137,-1.7778968811035156,0.6160585880279541,0.21616606414318085,0.46084150671958923,-0.5693145394325256,0.5040700435638428,0.40464290976524353,0.47792482376098633,-1.8257880210876465,0.6286566257476807,0.19219443202018738,0.46039775013923645,-0.7878745794296265,0.5118772387504578,0.43285641074180603,0.4785134494304657,-1.6738022565841675,0.5982968211174011,0.22848528623580933,0.44618886709213257,-0.6775414347648621,0.5039477348327637,0.8072842955589294,0.25011134147644043,-0.30383843183517456,0.9993705153465271,0.540769100189209,0.2723786532878876,0.3027294874191284,0.9993829727172852,0.6771949529647827,0.5028600692749023,-0.6281154751777649,0.7515559792518616,0.4025663137435913,0.5272252559661865,-0.12165072560310364,0.8121494650840759,0.884132444858551,0.738180935382843,-0.09161791205406189,0.6182267665863037,0.5856022238731384,0.8483185172080994,0.001626300043426454,0.8011599183082581,0.9562419056892395,0.7468410730361938,-0.057414326816797256,0.39037609100341797,0.6525248885154724,0.8827550411224365,0.001932427752763033,0.596139132976532,0.8735331296920776,0.87359219789505,-0.3749803304672241,0.5752802491188049,0.5714899301528931,0.9584763050079346,-0.39687785506248474,0.7457201480865479
128,0.19962789118289948,0.21998056769371033,-1.0157562494277954,0.9812600016593933,0.18754860758781433,0.20061388611793518,-1.1427308320999146,0.9718868136405945,0.1986764818429947,0.19613392651081085,-1.143685221672058,0.9720373153686523,0.20864978432655334,0.19177594780921936,-1.1430233716964722,0.9776386022567749,0.161156564950943,0.20229625701904297,-1.0426208972930908,0.9850336313247681,0.15439364314079285,0.1992531567811966,-1.0443856716156006,0.9880791306495667,0.1455145925283432,0.19601033627986908,-1.0451818704605103,0.9913265705108643,0.23619988560676575,0.16112922132015228,-1.4708760976791382,0.9856488108634949,0.1726800501346588,0.1614629030227661,-0.9795494675636292,0.9840618371963501,0.24485120177268982,0.2148653119802475,-1.0590121746063232,0.9852542281150818,0.22950182855129242,0.22059382498264313,-0.9356288313865662,0.9849499464035034,0.5181316137313843,0.12172524631023407,-1.3344658613204956,0.9991912245750427,0.22384922206401825,0.09725501388311386,-0.5475847125053406,0.998355507850647,0.6126638054847717,0.32970601320266724,-1.2266881465911865,0.7446632981300354,0.32630476355552673,0.261572927236557,-0.061114829033613205,0.4488576650619507,0.5320124626159668,0.49647536873817444,-1.0704007148742676,0.6420683860778809,0.2662786841392517,0.3871244788169861,-0.007961037568747997,0.5630993843078613,0.5709050893783569,0.555982232093811,-1.145480990409851,0.6172072887420654,0.2234850972890854,0.4297204613685608,-0.0009939398150891066,0.532401978969574,0.4539388418197632,0.5662835240364075,-1.1911423206329346,0.6300260424613953,0.20135219395160675,0.4315040707588196,-0.14112743735313416,0.5416481494903564,0.48286280035972595,0.5430248379707336,-1.0778714418411255,0.5963352918624878,0.23451672494411469,0.42112067341804504,-0.06243857368826866,0.5327462553977966,0.7914535999298096,0.22620318830013275,-0.25979527831077576,0.9994280934333801,0.5447002053260803,0.24973148107528687,0.2585263252258301,0.9994425773620605,0.6738961935043335,0.48883870244026184,-0.5954437255859375,0.7250321507453918,0.37287062406539917,0.5332886576652527,-0.10873731225728989,0.7664772868156433,0.8542317748069763,0.747324526309967,-0.08488671481609344,0.6247759461402893,0.5443606972694397,0.848469078540802,-0.020040296018123627,0.7762395739555359,0.9075955152511597,0.7747719883918762,-0.07267756760120392,0.39878812432289124,0.6272242665290833,0.8788542747497559,-0.017374247312545776,0.5635926127433777,0.8240300416946411,0.8739017248153687,-0.3679681420326233,0.5903410315513611,0.5163920521736145,0.9664819240570068,-0.3534781336784363,0.7282201647758484
129,0.1499740183353424,0.21686087548732758,-0.8728498220443726,0.9828696250915527,0.14360949397087097,0.19455383718013763,-0.9981203079223633,0.9743919372558594,0.15470480918884277,0.19206295907497406,-0.9989659786224365,0.9744247198104858,0.16569070518016815,0.18950533866882324,-0.9985203742980957,0.9795904755592346,0.1258922517299652,0.19211317598819733,-0.896041989326477,0.9863758087158203,0.12360469251871109,0.18824432790279388,-0.897972583770752,0.9891592264175415,0.12000568211078644,0.18407981097698212,-0.8988056182861328,0.9921395182609558,0.21399624645709991,0.16721762716770172,-1.2875727415084839,0.9868583083152771,0.1612207591533661,0.15857674181461334,-0.8234450221061707,0.9855746626853943,0.20697259902954102,0.21982614696025848,-0.9262049198150635,0.9865730404853821,0.19218496978282928,0.22016987204551697,-0.801618754863739,0.9863271117210388,0.5389840602874756,0.1653837114572525,-1.206905722618103,0.9992637038230896,0.2303074151277542,0.09795180708169937,-0.5028957724571228,0.9985188245773315,0.614460289478302,0.38418763875961304,-1.0854471921920776,0.730067253112793,0.31672337651252747,0.24286611378192902,-0.06263034045696259,0.4074939489364624,0.5268750786781311,0.5383244752883911,-0.8389348387718201,0.6197147965431213,0.25978127121925354,0.37880685925483704,0.015323121100664139,0.5377192497253418,0.5499363541603088,0.5995179414749146,-0.94068843126297,0.5992594957351685,0.2216590791940689,0.4138787090778351,0.022281143814325333,0.5159443616867065,0.48738300800323486,0.6031708121299744,-0.9365916848182678,0.6123327016830444,0.20069637894630432,0.41316699981689453,-0.10356590151786804,0.5264137387275696,0.48937731981277466,0.5824226140975952,-0.830624520778656,0.5768398642539978,0.2315032035112381,0.4028041660785675,-0.03377121314406395,0.5183574557304382,0.7790077328681946,0.22049404680728912,-0.2233017385005951,0.9994817972183228,0.5242726802825928,0.21897980570793152,0.2221980094909668,0.99949711561203,0.6751626133918762,0.45804280042648315,-0.4956648051738739,0.6853732466697693,0.36712393164634705,0.5135376453399658,-0.15809449553489685,0.7118332386016846,0.8353972434997559,0.7328561544418335,-0.20422343909740448,0.6043298244476318,0.529877245426178,0.84321528673172,-0.34914112091064453,0.74045330286026,0.8890756368637085,0.7582140564918518,-0.19218182563781738,0.3906727135181427,0.6094418168067932,0.8765566349029541,-0.3615422248840332,0.5296639800071716,0.830684244632721,0.8609941005706787,-0.44505366683006287,0.5808342695236206,0.5032327771186829,0.9561692476272583,-0.6470417380332947,0.7012465000152588
130,0.14668485522270203,0.22983425855636597,-1.0533171892166138,0.9840186834335327,0.14501817524433136,0.20822477340698242,-1.1528105735778809,0.9765463471412659,0.15757793188095093,0.20677947998046875,-1.1538455486297607,0.9764567613601685,0.16871894896030426,0.20482410490512848,-1.1535509824752808,0.9813589453697205,0.12366679310798645,0.20584051311016083,-1.0605324506759644,0.987320601940155,0.12004658579826355,0.20170097053050995,-1.0623680353164673,0.9898348450660706,0.11668729037046432,0.19772610068321228,-1.063336730003357,0.9926833510398865,0.21095213294029236,0.1825387328863144,-1.4251270294189453,0.9878754615783691,0.1547698676586151,0.17275163531303406,-0.9418953657150269,0.9863609671592712,0.20145364105701447,0.23451092839241028,-1.0569324493408203,0.9873863458633423,0.18246303498744965,0.23528075218200684,-0.948991596698761,0.9869217872619629,0.5136386156082153,0.18414440751075745,-1.3207178115844727,0.9993277788162231,0.24424131214618683,0.06489076465368271,-0.5879145860671997,0.9986566305160522,0.49303439259529114,0.4247357249259949,-1.2948496341705322,0.7208858132362366,0.3805747330188751,0.09984207153320312,-0.11332978308200836,0.3673974573612213,0.4965554475784302,0.6348232626914978,-1.0740725994110107,0.6080314517021179,0.4816552698612213,0.17221876978874207,0.28578323125839233,0.48467928171157837,0.511822521686554,0.6905118227005005,-1.1670807600021362,0.5880860090255737,0.5183296799659729,0.18849340081214905,0.3360607326030731,0.465689092874527,0.4830915927886963,0.688084602355957,-1.164323329925537,0.6000816822052002,0.4935811460018158,0.19448600709438324,0.2606552243232727,0.47515934705734253,0.48015230894088745,0.6662428379058838,-1.0599229335784912,0.5598393082618713,0.4868656098842621,0.19229143857955933,0.2654188573360443,0.46812859177589417,0.7513248324394226,0.20601068437099457,-0.20961402356624603,0.9995312094688416,0.5089680552482605,0.19105000793933868,0.20837655663490295,0.9995459318161011,0.6653559803962708,0.44599878787994385,-0.6768413186073303,0.6481161117553711,0.4221964478492737,0.4762977957725525,-0.2369832694530487,0.6674835085868835,0.8099790215492249,0.7326580286026001,-0.2535443902015686,0.5931740999221802,0.5185248255729675,0.8300581574440002,-0.29385513067245483,0.7293566465377808,0.8463171720504761,0.7631701231002808,-0.2237653285264969,0.38888081908226013,0.5918153524398804,0.8607469201087952,-0.2956155836582184,0.5086778998374939,0.8453815579414368,0.8472975492477417,-0.5127149224281311,0.5651872754096985,0.4982243478298187,0.9477531313896179,-0.6318674087524414,0.6797214150428772
131,0.1488521248102188,0.20741471648216248,0.5164846777915955,0.9815293550491333,0.1500152349472046,0.19450320303440094,0.4638929069042206,0.9743859767913818,0.15595389902591705,0.19284480810165405,0.4630667567253113,0.9734882712364197,0.17040351033210754,0.1915525645017624,0.46341055631637573,0.9800730347633362,0.13819997012615204,0.19170048832893372,0.5359466075897217,0.9855906963348389,0.1372789740562439,0.188467338681221,0.5343770980834961,0.9883342385292053,0.13583925366401672,0.1850520372390747,0.5335780382156372,0.9917699098587036,0.2106011062860489,0.16811247169971466,0.28484752774238586,0.9869121313095093,0.16860440373420715,0.1541294902563095,0.6074485778808594,0.9849364757537842,0.19953517615795135,0.1967986673116684,0.4741164743900299,0.9851910471916199,0.18629468977451324,0.19517502188682556,0.5602538585662842,0.9835615754127502,0.40354230999946594,0.14602987468242645,0.2715420424938202,0.9993584752082825,0.3305361270904541,0.08887915313243866,0.5678166151046753,0.9987460374832153,0.593102216720581,0.18640640377998352,0.4680919349193573,0.658617377281189,0.5005688667297363,0.08980690687894821,0.8244540691375732,0.3320896327495575,0.5904319882392883,0.21354281902313232,0.8969787955284119,0.5501105189323425,0.5739015340805054,0.0976736769080162,1.088927984237671,0.43976855278015137,0.5799831748008728,0.22811457514762878,0.9466962218284607,0.5344509482383728,0.6031214594841003,0.09748289734125137,1.0977928638458252,0.42499780654907227,0.5556964874267578,0.2149922102689743,0.9218853712081909,0.5453764200210571,0.5883932709693909,0.10452328622341156,1.077625036239624,0.43329286575317383,0.5689135789871216,0.20838190615177155,0.9073010683059692,0.5095492005348206,0.5825824737548828,0.10646357387304306,1.0792717933654785,0.4267605245113373,0.6093254089355469,0.26283320784568787,-0.15866784751415253,0.9995487332344055,0.5418878793716431,0.2429424524307251,0.15599189698696136,0.9995684623718262,0.5643395185470581,0.5309334397315979,-0.22088667750358582,0.6293442249298096,0.6096548438072205,0.4772522747516632,-0.053067948669195175,0.6192557215690613,0.6230690479278564,0.7886509299278259,-0.6153949499130249,0.6103726625442505,0.7384559512138367,0.7836824059486389,-0.25307175517082214,0.7007602453231812,0.662973165512085,0.7967844009399414,-0.6693577766418457,0.4157088100910187,0.7911699414253235,0.8152565360069275,-0.2670844793319702,0.4946964383125305,0.5443432927131653,0.9020679593086243,-0.9683711528778076,0.5709282159805298,0.7184116244316101,0.8505164384841919,-0.5208367109298706,0.6476011276245117
